id_poliza,id_asegurado,numero_poliza,ramo,fecha_inicio_vigencia,fecha_fin_vigencia,monto_asegurado,suma_asegurada,prima,deducible,canal_venta,ciudad,tipo_cobertura,estado_poliza
pol-6f09a298,ase-a63aae80,POL-023DBF9C5CF4,VEHICULOS,2026-05-26T09:47:46.549304+00:00,2027-05-26T09:47:46.549304+00:00,29685.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-a836287b,ase-c07fed46,POL-EB92B83D7CC4,VEHICULOS,2026-04-29T09:47:46.549304+00:00,2027-04-29T09:47:46.549304+00:00,25292.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ca605806,ase-dd357595,POL-D3F749B87996,VEHICULOS,2026-05-19T09:47:46.549304+00:00,2027-05-19T09:47:46.549304+00:00,23604.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9e8a458c,ase-74b7dc5f,POL-E57AF8E5527C,VEHICULOS,2026-03-10T09:47:46.549304+00:00,2027-03-10T09:47:46.549304+00:00,44108.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-75ca43da,ase-e4826391,POL-B1B3DB242B4F,VEHICULOS,2026-04-16T09:47:46.549304+00:00,2027-04-16T09:47:46.549304+00:00,41985.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d2c6c2ef,ase-963c9da4,POL-2BBB37E11327,VEHICULOS,2026-04-03T09:47:46.549304+00:00,2027-04-03T09:47:46.549304+00:00,38533.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2af1b035,ase-e692c463,POL-35F0FC2C08E7,VEHICULOS,2026-03-11T09:47:46.549304+00:00,2027-03-11T09:47:46.549304+00:00,36928.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3536142f,ase-4d166bb2,POL-B25FCCAD718D,VEHICULOS,2026-04-17T09:47:46.549304+00:00,2027-04-17T09:47:46.549304+00:00,37831.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f6e35dc2,ase-49215850,POL-68BC890DDAC2,VEHICULOS,2026-03-15T09:47:46.549304+00:00,2027-03-15T09:47:46.549304+00:00,14523.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-5131c6ea,ase-d4e41ae9,POL-C549C6B6405B,VEHICULOS,2026-05-14T09:47:46.549304+00:00,2027-05-14T09:47:46.549304+00:00,41596.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-79fd4d45,ase-9c31d428,POL-A2C397B653DC,VEHICULOS,2026-05-22T09:47:46.549304+00:00,2027-05-22T09:47:46.549304+00:00,28103.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-8164f8e8,ase-87ecb444,POL-CE0D9645F308,VEHICULOS,2026-03-20T09:47:46.549304+00:00,2027-03-20T09:47:46.549304+00:00,37926.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6a8336be,ase-3eb3ed48,POL-D55586F46D2A,VEHICULOS,2026-05-22T09:47:46.549304+00:00,2027-05-22T09:47:46.549304+00:00,37388.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6d4acfbb,ase-bcc0f1d7,POL-DBBD6F11B540,VEHICULOS,2026-03-08T09:47:46.549304+00:00,2027-03-08T09:47:46.549304+00:00,15230.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3a1f8d83,ase-6e8db9d3,POL-4FAEFF45DE96,VEHICULOS,2026-04-20T09:47:46.549304+00:00,2027-04-20T09:47:46.549304+00:00,40806.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4381432e,ase-ad474903,POL-13D085E59B75,VEHICULOS,2026-04-19T09:47:46.549304+00:00,2027-04-19T09:47:46.549304+00:00,30737.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-bca75896,ase-6143156b,POL-E5BCD6E927AC,VEHICULOS,2026-05-06T09:47:46.549304+00:00,2027-05-06T09:47:46.549304+00:00,39686.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-69dde7b3,ase-0948a14c,POL-8A18CFC34BC7,VEHICULOS,2026-03-10T09:47:46.549304+00:00,2027-03-10T09:47:46.549304+00:00,15574.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-0d5623a2,ase-63a60a06,POL-1E974BC45267,VEHICULOS,2026-03-22T09:47:46.549304+00:00,2027-03-22T09:47:46.549304+00:00,21321.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9ff77a5c,ase-c1b48fad,POL-92B465142D88,VEHICULOS,2026-03-06T09:47:46.549304+00:00,2027-03-06T09:47:46.549304+00:00,41602.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-a46cbffc,ase-da288b5a,POL-A3CB05EAD572,VEHICULOS,2026-03-24T09:47:46.549304+00:00,2027-03-24T09:47:46.549304+00:00,19416.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-b6af3798,ase-5a69bc65,POL-E7332F75ED1D,VEHICULOS,2026-03-14T09:47:46.549304+00:00,2027-03-14T09:47:46.549304+00:00,20867.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ce90eb2d,ase-c2e9a433,POL-CAA601995B9E,VEHICULOS,2026-04-05T09:47:46.549304+00:00,2027-04-05T09:47:46.549304+00:00,33198.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e787ab04,ase-55ac2895,POL-5EC0E4F968C9,VEHICULOS,2026-05-24T09:47:46.549304+00:00,2027-05-24T09:47:46.549304+00:00,23722.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9419abc4,ase-bbfc00b4,POL-58D46DE3EDB3,VEHICULOS,2026-03-13T09:47:46.549304+00:00,2027-03-13T09:47:46.549304+00:00,25233.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9801c1ea,ase-c810511f,POL-BB59CBC17D17,VEHICULOS,2026-05-16T09:47:46.549304+00:00,2027-05-16T09:47:46.549304+00:00,28389.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-26c4f4e5,ase-36ba1790,POL-C702C79C6EED,VEHICULOS,2026-02-28T09:47:46.549304+00:00,2027-02-28T09:47:46.549304+00:00,22747.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-2709b8d1,ase-3599e3ad,POL-8A8528F3E5F6,VEHICULOS,2026-05-12T09:47:46.549304+00:00,2027-05-12T09:47:46.549304+00:00,17976.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d53a7c7c,ase-cbc6ccb2,POL-DDB0F47CCD38,VEHICULOS,2026-03-31T09:47:46.549304+00:00,2027-03-31T09:47:46.549304+00:00,35785.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d464d5b2,ase-781cca73,POL-D68AA5AA0D49,VEHICULOS,2026-03-21T09:47:46.549304+00:00,2027-03-21T09:47:46.549304+00:00,37171.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e0893486,ase-6a428ad7,POL-65229951F3C5,VEHICULOS,2026-03-23T09:47:46.549304+00:00,2027-03-23T09:47:46.549304+00:00,22479.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-11010958,ase-07a2acf4,POL-3423A8036A2D,VEHICULOS,2026-03-18T09:47:46.549304+00:00,2027-03-18T09:47:46.549304+00:00,36943.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-37c3fad8,ase-f06e4622,POL-313DB0470708,VEHICULOS,2026-05-06T09:47:46.549304+00:00,2027-05-06T09:47:46.549304+00:00,33967.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-863024fd,ase-a537a722,POL-37A3CED4D1AA,VEHICULOS,2026-03-04T09:47:46.549304+00:00,2027-03-04T09:47:46.549304+00:00,21836.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-eb983dd6,ase-abe099f4,POL-49D0B5E20EB0,VEHICULOS,2026-05-09T09:47:46.549304+00:00,2027-05-09T09:47:46.549304+00:00,23722.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-aac208f3,ase-44f4d735,POL-05E8CCD5E395,VEHICULOS,2026-05-21T09:47:46.549304+00:00,2027-05-21T09:47:46.549304+00:00,39497.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-0dbb1e8e,ase-b2f557d1,POL-33F5B6474877,VEHICULOS,2026-04-18T09:47:46.549304+00:00,2027-04-18T09:47:46.549304+00:00,41245.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e176460a,ase-3b7a57d1,POL-73A25CC3C0D2,VEHICULOS,2026-03-08T09:47:46.549304+00:00,2027-03-08T09:47:46.549304+00:00,23842.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-301b9fa9,ase-d3d5a539,POL-A2A84369FF1D,VEHICULOS,2026-05-11T09:47:46.549304+00:00,2027-05-11T09:47:46.549304+00:00,25294.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2c74883d,ase-533e42bc,POL-92D61D994543,VEHICULOS,2026-03-09T09:47:46.549304+00:00,2027-03-09T09:47:46.549304+00:00,28587.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-52405219,ase-5a2e850f,POL-F5613F8F4A72,VEHICULOS,2026-03-30T09:47:46.549304+00:00,2027-03-30T09:47:46.549304+00:00,44612.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-923e48c8,ase-b94429f3,POL-01B4C9445263,VEHICULOS,2026-03-19T09:47:46.549304+00:00,2027-03-19T09:47:46.549304+00:00,12376.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-5fa90813,ase-9f6f2fa6,POL-BCF641922473,VEHICULOS,2026-03-25T09:47:46.549304+00:00,2027-03-25T09:47:46.549304+00:00,27589.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-34071c28,ase-8b4d46ce,POL-6443DD99E31C,VEHICULOS,2026-03-13T09:47:46.549304+00:00,2027-03-13T09:47:46.549304+00:00,43176.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-8bac4f9d,ase-c9f03b90,POL-E33F57490E5E,VEHICULOS,2026-04-05T09:47:46.549304+00:00,2027-04-05T09:47:46.549304+00:00,40958.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-0a28058e,ase-498592de,POL-786374C7AE4F,VEHICULOS,2026-03-12T09:47:46.549304+00:00,2027-03-12T09:47:46.549304+00:00,12430.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8b81698e,ase-2e7d2f3f,POL-0621A510367C,VEHICULOS,2026-03-18T09:47:46.549304+00:00,2027-03-18T09:47:46.549304+00:00,30226.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-11a850eb,ase-6a8b6b11,POL-E19CD00BD12C,VEHICULOS,2026-03-08T09:47:46.549304+00:00,2027-03-08T09:47:46.549304+00:00,25607.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8f8235ea,ase-f6273f6a,POL-24B9DAC8D16D,VEHICULOS,2026-05-04T09:47:46.549304+00:00,2027-05-04T09:47:46.549304+00:00,21716.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d7b68dbf,ase-3611f5c4,POL-B5E376DAC7B6,VEHICULOS,2026-03-05T09:47:46.549304+00:00,2027-03-05T09:47:46.549304+00:00,34873.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-bb8de50e,ase-c149f340,POL-3DE0611AD30C,VEHICULOS,2026-05-09T09:47:46.549304+00:00,2027-05-09T09:47:46.549304+00:00,14125.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7a49ad22,ase-35eacb3d,POL-9AEA208276A6,VEHICULOS,2026-03-15T09:47:46.550305+00:00,2027-03-15T09:47:46.550305+00:00,31558.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e66f4ddc,ase-4ff08d66,POL-EF3A1039DEF5,VEHICULOS,2026-05-16T09:47:46.550305+00:00,2027-05-16T09:47:46.550305+00:00,15213.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f4555870,ase-0f2ed4ec,POL-8FE6F7BEDC14,VEHICULOS,2026-04-04T09:47:46.550305+00:00,2027-04-04T09:47:46.550305+00:00,23681.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-25a6f517,ase-8c9e5c61,POL-E3EA7CF022FF,VEHICULOS,2026-03-02T09:47:46.550305+00:00,2027-03-02T09:47:46.550305+00:00,30637.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-ec786f31,ase-089db295,POL-C891ABDCA3CE,VEHICULOS,2026-03-04T09:47:46.550305+00:00,2027-03-04T09:47:46.550305+00:00,23627.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f6707cc2,ase-818da326,POL-71E795D054D6,VEHICULOS,2026-03-14T09:47:46.550305+00:00,2027-03-14T09:47:46.550305+00:00,35605.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-6f69d477,ase-25ee6b33,POL-244EFB730D5B,VEHICULOS,2026-05-16T09:47:46.550305+00:00,2027-05-16T09:47:46.550305+00:00,31614.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-041fa0f2,ase-ad7030dd,POL-6DBA55E835C0,VEHICULOS,2026-04-10T09:47:46.550305+00:00,2027-04-10T09:47:46.550305+00:00,36834.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-5121b71c,ase-93243657,POL-2D84A95B1EBF,VEHICULOS,2026-04-03T09:47:46.550305+00:00,2027-04-03T09:47:46.550305+00:00,16254.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1972f377,ase-0bd5915b,POL-C0492E77DECE,VEHICULOS,2026-03-28T09:47:46.550305+00:00,2027-03-28T09:47:46.550305+00:00,20817.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d69535e9,ase-fb2d540b,POL-E502920D873D,VEHICULOS,2026-02-28T09:47:46.550305+00:00,2027-02-28T09:47:46.550305+00:00,29984.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-dbc9d739,ase-50f70ec5,POL-042C045DAF04,VEHICULOS,2026-03-21T09:47:46.550305+00:00,2027-03-21T09:47:46.550305+00:00,39116.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-09b48dab,ase-e8b4328e,POL-35B7336E3679,VEHICULOS,2026-05-01T09:47:46.550305+00:00,2027-05-01T09:47:46.550305+00:00,25700.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f1da2e10,ase-190af18d,POL-7E2CA6601C06,VEHICULOS,2026-05-20T09:47:46.550305+00:00,2027-05-20T09:47:46.550305+00:00,19163.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-0984f2dd,ase-faecc70e,POL-26077610943E,VEHICULOS,2026-03-08T09:47:46.550305+00:00,2027-03-08T09:47:46.550305+00:00,17745.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d61cf6dc,ase-aa13b520,POL-840CE10F47D4,VEHICULOS,2026-02-28T09:47:46.550305+00:00,2027-02-28T09:47:46.550305+00:00,30821.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-145857c5,ase-4dbfce4e,POL-8C2ED3EF0AD6,VEHICULOS,2026-03-11T09:47:46.550305+00:00,2027-03-11T09:47:46.550305+00:00,32741.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-dda671eb,ase-7e16cba7,POL-22C1BD50D023,VEHICULOS,2026-03-21T09:47:46.550305+00:00,2027-03-21T09:47:46.550305+00:00,35190.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-12df164e,ase-3c127494,POL-95E83C602021,VEHICULOS,2026-03-10T09:47:46.550305+00:00,2027-03-10T09:47:46.550305+00:00,44531.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6b4b464f,ase-d6a41a68,POL-D52C6E3F29B7,VEHICULOS,2026-03-08T09:47:46.550305+00:00,2027-03-08T09:47:46.550305+00:00,44619.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9cf5c4d1,ase-ba1fbf1a,POL-9731386FF23A,VEHICULOS,2026-05-04T09:47:46.550305+00:00,2027-05-04T09:47:46.550305+00:00,27251.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-834e1261,ase-e0ce3ffe,POL-063095A6FBEF,VEHICULOS,2026-04-20T09:47:46.550305+00:00,2027-04-20T09:47:46.550305+00:00,24684.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8542f01b,ase-7fd79d5a,POL-B9CB53F7222E,VEHICULOS,2026-05-12T09:47:46.550305+00:00,2027-05-12T09:47:46.550305+00:00,13571.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-a5ff4ae8,ase-a5cd848b,POL-61CF42CE6A39,VEHICULOS,2026-03-08T09:47:46.550305+00:00,2027-03-08T09:47:46.550305+00:00,19728.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-1198d2cd,ase-a1065461,POL-761B4D041C72,VEHICULOS,2026-05-01T09:47:46.550305+00:00,2027-05-01T09:47:46.550305+00:00,39173.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1792e873,ase-f4bc99d8,POL-17472D6C7559,VEHICULOS,2026-05-22T09:47:46.550305+00:00,2027-05-22T09:47:46.550305+00:00,33875.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-3f34e17f,ase-fd4708c6,POL-811E64E518B0,VEHICULOS,2026-03-17T09:47:46.550305+00:00,2027-03-17T09:47:46.550305+00:00,25915.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ff4ac570,ase-b4b46532,POL-B607F4CD2979,VEHICULOS,2026-03-07T09:47:46.550305+00:00,2027-03-07T09:47:46.550305+00:00,25185.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-10ff6717,ase-71e2e4d0,POL-E4FF4A0373AA,VEHICULOS,2026-04-21T09:47:46.550305+00:00,2027-04-21T09:47:46.550305+00:00,28673.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1ef3b1a1,ase-eb7da819,POL-8A383CAD47D4,VEHICULOS,2026-04-18T09:47:46.550305+00:00,2027-04-18T09:47:46.550305+00:00,31679.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e6ac94c9,ase-9f3b5715,POL-2AE7DEBA97A7,VEHICULOS,2026-03-18T09:47:46.550305+00:00,2027-03-18T09:47:46.550305+00:00,33228.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-4ebeafe4,ase-082c6d44,POL-2906B0F205EF,VEHICULOS,2026-05-13T09:47:46.550305+00:00,2027-05-13T09:47:46.550305+00:00,33842.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1c9bd101,ase-70350d83,POL-9BF2FF30B8C2,VEHICULOS,2026-04-07T09:47:46.550305+00:00,2027-04-07T09:47:46.550305+00:00,13908.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-4b9cf1b0,ase-6cbaaf1c,POL-FAB3650245D5,VEHICULOS,2026-05-03T09:47:46.550305+00:00,2027-05-03T09:47:46.550305+00:00,33660.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-bd38286a,ase-a7c46a61,POL-6CE868E77406,VEHICULOS,2026-03-02T09:47:46.550305+00:00,2027-03-02T09:47:46.550305+00:00,43398.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c1bf8785,ase-606967dc,POL-6DF2817EAB96,VEHICULOS,2026-05-23T09:47:46.550305+00:00,2027-05-23T09:47:46.550305+00:00,20896.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-791cb6a4,ase-b5883bc1,POL-6850BF6B454C,VEHICULOS,2026-05-08T09:47:46.550305+00:00,2027-05-08T09:47:46.550305+00:00,42187.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-4544e3dd,ase-89a012ae,POL-9455EF06B872,VEHICULOS,2026-04-15T09:47:46.550305+00:00,2027-04-15T09:47:46.550305+00:00,42308.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-a17f8923,ase-61a859c2,POL-ABC5DDEC9504,VEHICULOS,2026-05-20T09:47:46.550305+00:00,2027-05-20T09:47:46.550305+00:00,31617.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-577e4d9b,ase-cbd51873,POL-811379695614,VEHICULOS,2026-03-02T09:47:46.550305+00:00,2027-03-02T09:47:46.550305+00:00,32676.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-650ac82f,ase-7f7323d3,POL-9B7FA7D3DCFD,VEHICULOS,2026-03-20T09:47:46.550305+00:00,2027-03-20T09:47:46.550305+00:00,13226.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1ab13f1f,ase-537636b6,POL-B85FE9704B68,VEHICULOS,2026-03-15T09:47:46.550305+00:00,2027-03-15T09:47:46.550305+00:00,33739.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-41d30724,ase-ae648e84,POL-F11677B9043E,VEHICULOS,2026-05-19T09:47:46.550305+00:00,2027-05-19T09:47:46.550305+00:00,21784.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9b564ecd,ase-9025680a,POL-166A75A1519C,VEHICULOS,2026-05-24T09:47:46.550305+00:00,2027-05-24T09:47:46.550305+00:00,34226.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1a1933d6,ase-fc5e0b98,POL-60BE0533E9DC,VEHICULOS,2026-03-08T09:47:46.550305+00:00,2027-03-08T09:47:46.550305+00:00,22876.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-61ac5f71,ase-9a250f02,POL-878DFCF4267F,VEHICULOS,2026-03-11T09:47:46.550305+00:00,2027-03-11T09:47:46.550305+00:00,37530.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3aab5b0b,ase-5d63fae7,POL-DF749E9009F7,VEHICULOS,2026-03-12T09:47:46.550305+00:00,2027-03-12T09:47:46.550305+00:00,19657.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-edc3c7eb,ase-9d359691,POL-2594AD688B89,VEHICULOS,2026-04-17T09:47:46.550305+00:00,2027-04-17T09:47:46.550305+00:00,14072.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f6c1e1c5,ase-1470c0cc,POL-54CC99D4013B,VEHICULOS,2026-04-05T09:47:46.550305+00:00,2027-04-05T09:47:46.550305+00:00,17688.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-44b1cbe9,ase-e48574bf,POL-25B6067A8A91,VEHICULOS,2026-04-27T09:47:46.550305+00:00,2027-04-27T09:47:46.550305+00:00,36352.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1a0bc0e8,ase-2cb9370f,POL-304AD013E8D9,VEHICULOS,2026-04-19T09:47:46.550305+00:00,2027-04-19T09:47:46.550305+00:00,26164.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-df13e008,ase-17513b60,POL-539BC406E256,VEHICULOS,2026-04-19T09:47:46.550305+00:00,2027-04-19T09:47:46.550305+00:00,23469.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-506cc4cb,ase-d0313420,POL-A86730309B3B,VEHICULOS,2026-04-10T09:47:46.550305+00:00,2027-04-10T09:47:46.550305+00:00,14450.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f8065d36,ase-096bff89,POL-2D353EA33E36,VEHICULOS,2026-05-16T09:47:46.550305+00:00,2027-05-16T09:47:46.550305+00:00,41083.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-2d6b6e45,ase-e97f747d,POL-0AD7278D3A7A,VEHICULOS,2026-05-24T09:47:46.550305+00:00,2027-05-24T09:47:46.550305+00:00,43631.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-d254cb4e,ase-1f1ce54a,POL-45A3819BEB31,VEHICULOS,2026-05-08T09:47:46.550305+00:00,2027-05-08T09:47:46.550305+00:00,24465.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-fd789d3b,ase-96e1a91c,POL-1C0EF7622BC8,VEHICULOS,2026-03-27T09:47:46.550305+00:00,2027-03-27T09:47:46.550305+00:00,32339.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ce8de5a3,ase-2588b142,POL-FD27BB7F337E,VEHICULOS,2026-05-09T09:47:46.550305+00:00,2027-05-09T09:47:46.550305+00:00,18439.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f18aeb87,ase-5a129fb5,POL-E91C8C59B99B,VEHICULOS,2026-03-02T09:47:46.550305+00:00,2027-03-02T09:47:46.550305+00:00,20697.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8693dc9a,ase-709a29a8,POL-6E5ADEC91397,VEHICULOS,2026-05-23T09:47:46.550305+00:00,2027-05-23T09:47:46.550305+00:00,42105.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-39338cec,ase-f4d2376e,POL-9B84005C3327,VEHICULOS,2026-03-22T09:47:46.550305+00:00,2027-03-22T09:47:46.550305+00:00,19591.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-0735b3cc,ase-04662ddc,POL-A4889642E498,VEHICULOS,2026-04-18T09:47:46.550305+00:00,2027-04-18T09:47:46.550305+00:00,14885.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e37ca2b8,ase-dda5d7c1,POL-7D0C104B0A2B,VEHICULOS,2026-03-12T09:47:46.550305+00:00,2027-03-12T09:47:46.550305+00:00,17706.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-52a62681,ase-aef93089,POL-78FA52C4D692,VEHICULOS,2026-03-29T09:47:46.550305+00:00,2027-03-29T09:47:46.550305+00:00,15023.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3dfcaa2d,ase-5acea5ab,POL-CCD7C0D8F5F2,VEHICULOS,2026-03-22T09:47:46.550305+00:00,2027-03-22T09:47:46.550305+00:00,32478.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f182c386,ase-f1929c40,POL-773F8ECEC62C,VEHICULOS,2026-03-15T09:47:46.550305+00:00,2027-03-15T09:47:46.550305+00:00,32456.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-17624ea0,ase-37930cda,POL-983E6EACFBB8,VEHICULOS,2026-05-01T09:47:46.550305+00:00,2027-05-01T09:47:46.550305+00:00,33029.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-5c351163,ase-1856d15d,POL-458122A17BE3,VEHICULOS,2026-05-03T09:47:46.550305+00:00,2027-05-03T09:47:46.550305+00:00,30780.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f1dc529b,ase-d40cf8ba,POL-09DC39111AD9,VEHICULOS,2026-03-20T09:47:46.550305+00:00,2027-03-20T09:47:46.550305+00:00,32915.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-98e75c1b,ase-8221a99a,POL-5E4EC449E3A3,VEHICULOS,2026-03-03T09:47:46.550305+00:00,2027-03-03T09:47:46.550305+00:00,19710.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-6a7e071b,ase-c28db2a4,POL-CB113E60DE31,VEHICULOS,2026-05-08T09:47:46.550305+00:00,2027-05-08T09:47:46.550305+00:00,22321.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
