id_siniestro,codigo_siniestro,score_reglas,ml_proba,ml_threshold,ml_alerta,anom_score_0_1,score_final,semaforo,explicacion,cobertura,sucursal,id_proveedor,etiqueta_fraude_simulada
sin-b67b6f99,SIN-2026-0609,8,0.03716400088757263,0.75,0,0.3054119558484485,12,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.04 | Anomalía=0.31,DAÑOS,GUAYAQUIL,prov-43287921,0
sin-a8626162,SIN-2026-0610,16,0.11841389941836823,0.75,0,0.19807180841313768,20,VERDE,Borde de vigencia <=10d (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.12 | Anomalía=0.20,ROBO,MANTA,prov-e90c55e9,0
sin-9cce943b,SIN-2026-0611,15,0.7428071633718855,0.75,0,0.2586018551696015,32,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.74 | Anomalía=0.26,CHOQUE,CUENCA,prov-89589486,0
sin-7f70ed1c,SIN-2026-0612,8,0.23534357749882845,0.75,0,0.14849931122977764,14,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.24 | Anomalía=0.15,CHOQUE,CUENCA,prov-d8cc4eb4,0
sin-2e033d24,SIN-2026-0613,25,0.2733383563350011,0.75,0,0.1561981887608142,32,VERDE,Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.27 | Anomalía=0.16,CHOQUE,MANTA,prov-0776898a,0
sin-5965b9c6,SIN-2026-0614,20,0.7051497210386647,0.75,0,0.25163289412789624,37,VERDE,Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.71 | Anomalía=0.25,ROBO,GUAYAQUIL,prov-c1720687,1
sin-066c322e,SIN-2026-0615,22,0.020996331800529257,0.75,0,0.6487740008092795,29,VERDE,Borde de vigencia 11–30d (+4) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.02 | Anomalía=0.65,ROBO,MANTA,prov-9ff54158,0
sin-70f5315e,SIN-2026-0616,24,0.696832456072338,0.75,0,0.2546791444661277,40,VERDE,Borde de vigencia 11–30d (+4) | RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.70 | Anomalía=0.25,ROBO,MANTA,prov-5184cb01,1
sin-84761b94,SIN-2026-0617,8,0.2393137141654228,0.75,0,0.07322023134521795,14,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.24 | Anomalía=0.07,CHOQUE,QUITO,prov-d8cc4eb4,0
sin-014a76e3,SIN-2026-0618,22,0.2897984895539483,0.75,0,0.5382107556556488,33,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.29 | Anomalía=0.54,DAÑOS,CUENCA,prov-cd675ee2,0
sin-8d426cad,SIN-2026-0619,15,0.07632044824668231,0.75,0,0.10331993469955876,18,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.08 | Anomalía=0.10,ROBO,MANTA,prov-e90c55e9,0
sin-a8758ede,SIN-2026-0620,11,0.0672974735777154,0.75,0,0.1350948731685391,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.07 | Anomalía=0.14,CHOQUE,MANTA,prov-b28e0eb3,0
sin-960649fe,SIN-2026-0621,16,0.19591153776551365,0.75,0,0.19048744520808372,22,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.20 | Anomalía=0.19,ROBO,GUAYAQUIL,prov-7d13740f,0
sin-90073d59,SIN-2026-0622,12,0.02922898941465309,0.75,0,0.2704412909544274,15,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.03 | Anomalía=0.27,CHOQUE,MANTA,prov-b6b79676,0
sin-788e3443,SIN-2026-0623,36,0.9987436846597251,0.75,1,0.860610628977327,65,AMARILLO,Borde de vigencia <=10d (+8) | RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=1.00 (alerta),ROBO,GUAYAQUIL,prov-b0d3cc8d,1
sin-dfbbbf05,SIN-2026-0624,8,0.04595599616573058,0.75,0,0.21185695015694267,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.05 | Anomalía=0.21,DAÑOS,GUAYAQUIL,prov-43287921,0
sin-27bcd878,SIN-2026-0625,19,0.8581736376429878,0.75,1,0.2560483668732963,39,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.86 (alerta) | Anomalía=0.26,DAÑOS,MANTA,prov-d3fcaebd,1
sin-7bc289d9,SIN-2026-0626,8,0.04606950131459889,0.75,0,0.1719078244836814,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.05 | Anomalía=0.17,CHOQUE,CUENCA,prov-b6b79676,0
sin-defa5b96,SIN-2026-0627,12,0.3204117161465227,0.75,0,0.20735852480523592,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.32 | Anomalía=0.21,CHOQUE,GUAYAQUIL,prov-dcd901e4,0
sin-96b35636,SIN-2026-0628,26,0.51874761337941,0.75,0,0.19917916054313123,38,VERDE,RF-03: Proveedor en lista restrictiva (+10) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.52 | Anomalía=0.20,DAÑOS,QUITO,prov-0776898a,0
sin-1cb8b3fa,SIN-2026-0629,8,0.06740862471086352,0.75,0,0.5715816075743411,15,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.07 | Anomalía=0.57,ROBO,GUAYAQUIL,prov-c70782ce,0
sin-5d731a5b,SIN-2026-0630,27,0.9904630721650173,0.75,1,0.5333561592871238,52,AMARILLO,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.99 (alerta),ROBO,QUITO,prov-013f1a2d,1
sin-2e525bbd,SIN-2026-0631,11,0.19361785664112444,0.75,0,0.030126999581507385,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.19 | Anomalía=0.03,CHOQUE,CUENCA,prov-b28e0eb3,0
sin-e94d9e97,SIN-2026-0632,8,0.010614892649550157,0.75,0,0.18940640695728375,10,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.01 | Anomalía=0.19,ROBO,MANTA,prov-cbe4b286,0
sin-f88f675f,SIN-2026-0633,32,0.7567100378448679,0.75,1,0.9999999965887072,57,AMARILLO,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado >=3 (+8) | Reclamo >=70% suma asegurada (+3) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.76 (alerta),ROBO,MANTA,prov-c70782ce,1
sin-b964ab86,SIN-2026-0634,8,0.0904077995421742,0.75,0,0.005824002561717174,10,VERDE,RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.09 | Anomalía=0.01,ROBO,MANTA,prov-dcd901e4,0
sin-c10623f3,SIN-2026-0635,8,0.017072369637544153,0.75,0,0.29416914103273284,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.02 | Anomalía=0.29,CHOQUE,GUAYAQUIL,prov-c1720687,0
sin-1e4b6710,SIN-2026-0636,8,0.07805192182672657,0.75,0,0.08700613490495937,10,VERDE,RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.08 | Anomalía=0.09,ROBO,CUENCA,prov-101c01bc,0
sin-09485eea,SIN-2026-0637,8,0.02567095312478637,0.75,0,0.07870669654083248,9,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.03 | Anomalía=0.08,CHOQUE,MANTA,prov-d8cc4eb4,0
sin-51a0dfb4,SIN-2026-0638,11,0.07174696556687654,0.75,0,0.09951624828502131,13,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.07 | Anomalía=0.10,DAÑOS,GUAYAQUIL,prov-b28e0eb3,0
sin-25f8ea04,SIN-2026-0639,18,0.0161743065053377,0.75,0,0.6716645830874098,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.02 | Anomalía=0.67,DAÑOS,GUAYAQUIL,prov-7d13740f,0
sin-63d8f3c9,SIN-2026-0640,21,0.09528942085276504,0.75,0,0.524073960596508,28,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.10 | Anomalía=0.52,DAÑOS,MANTA,prov-bae1157f,0
sin-27373609,SIN-2026-0641,11,0.28290927260061216,0.75,0,0.18043359245622265,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.28 | Anomalía=0.18,DAÑOS,GUAYAQUIL,prov-7d13740f,0
sin-80f78a4c,SIN-2026-0642,8,0.1186212744084344,0.75,0,0.3437180051480012,14,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.12 | Anomalía=0.34,ROBO,MANTA,prov-c70782ce,0
sin-5e2ba38e,SIN-2026-0643,11,0.057382355963976714,0.75,0,0.26224297020792225,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.06 | Anomalía=0.26,DAÑOS,GUAYAQUIL,prov-4f575400,0
sin-6732c465,SIN-2026-0644,8,0.11717281328792103,0.75,0,0.05389487601114156,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.12 | Anomalía=0.05,CHOQUE,GUAYAQUIL,prov-0aa23277,0
sin-4116cadc,SIN-2026-0645,16,0.9830973824104592,0.75,1,0.37294775351537096,39,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.98 (alerta) | Anomalía=0.37,DAÑOS,GUAYAQUIL,prov-f079cfd7,1
sin-162e5af0,SIN-2026-0646,15,0.1702703240200759,0.75,0,0.2913582837992808,21,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.17 | Anomalía=0.29,CHOQUE,MANTA,prov-c70782ce,0
sin-4ce22178,SIN-2026-0647,18,0.05097681127177008,0.75,0,0.5531701046868257,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.05 | Anomalía=0.55,ROBO,QUITO,prov-5526123f,0
sin-3e88d67c,SIN-2026-0648,15,0.6205090478394035,0.75,0,0.01800725873427757,28,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.62 | Anomalía=0.02,DAÑOS,QUITO,prov-cd675ee2,0
sin-88cd762f,SIN-2026-0649,18,0.13054495292249832,0.75,0,0.8838443062209209,29,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.13 | Anomalía=0.88,ROBO,MANTA,prov-67084ff8,0
sin-7d9b829c,SIN-2026-0650,15,0.6867746280503236,0.75,0,0.3638318695588783,32,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.69 | Anomalía=0.36,ROBO,MANTA,prov-c1720687,0
sin-c0196389,SIN-2026-0651,15,0.542584458429593,0.75,0,0.042231345629628055,26,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.54 | Anomalía=0.04,DAÑOS,CUENCA,prov-a0a6b95e,0
sin-6d5649a0,SIN-2026-0652,16,0.22902670744757353,0.75,0,0.09489303465484548,22,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.23 | Anomalía=0.09,ROBO,CUENCA,prov-4a51b585,0
sin-1e1d7857,SIN-2026-0653,15,0.09506926585659502,0.75,0,0.1410154305738006,18,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.10 | Anomalía=0.14,CHOQUE,QUITO,prov-3b49193b,0
sin-e5bfd289,SIN-2026-0654,14,0.09675089937219118,0.75,0,0.49809757345803923,21,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Narrativa moderadamente similar (max_sim=0.85) (+4) | ML prob=0.10 | Anomalía=0.50,ROBO,CUENCA,prov-7d13740f,0
sin-c35256b2,SIN-2026-0655,12,0.057728643341384916,0.75,0,0.14276908170439107,15,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.06 | Anomalía=0.14,ROBO,QUITO,prov-7d784f3a,0
sin-0b17e3a6,SIN-2026-0656,12,0.09744508091165234,0.75,0,0.22807338980843547,16,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.10 | Anomalía=0.23,DAÑOS,CUENCA,prov-d8cc4eb4,0
sin-7a4559bb,SIN-2026-0657,12,0.2796200084906864,0.75,0,0.1417910588611602,19,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.28 | Anomalía=0.14,ROBO,GUAYAQUIL,prov-e90c55e9,0
sin-38fdaf23,SIN-2026-0658,12,0.5497696931900754,0.75,0,0.29462056886710913,26,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.55 | Anomalía=0.29,ROBO,CUENCA,prov-7d13740f,0
sin-2dcdaf9f,SIN-2026-0659,20,0.6919145316153282,0.75,0,0.3375760924271887,37,VERDE,Borde de vigencia 11–30d (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.69 | Anomalía=0.34,ROBO,MANTA,prov-249f3d32,1
sin-c771f38f,SIN-2026-0660,12,0.09400470954879915,0.75,0,0.22915051937779324,16,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.09 | Anomalía=0.23,DAÑOS,CUENCA,prov-7d784f3a,0
sin-6212aa42,SIN-2026-0661,15,0.7229330228507087,0.75,0,0.2143846247565646,32,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.72 | Anomalía=0.21,CHOQUE,CUENCA,prov-0aa23277,0
sin-3dc407dc,SIN-2026-0662,26,0.05541711980193593,0.75,0,0.7060278983893592,34,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.06 | Anomalía=0.71,ROBO,GUAYAQUIL,prov-a0a6b95e,0
sin-2c135e14,SIN-2026-0663,11,0.2263897977178805,0.75,0,0.06757862055364033,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.23 | Anomalía=0.07,CHOQUE,GUAYAQUIL,prov-89589486,0
sin-f25fdf77,SIN-2026-0664,11,0.17149622193262268,0.75,0,0.10458732391326077,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.17 | Anomalía=0.10,ROBO,GUAYAQUIL,prov-48386eb3,0
sin-80feb636,SIN-2026-0665,15,0.512743425333548,0.75,0,0.13639546419097784,27,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.51 | Anomalía=0.14,CHOQUE,CUENCA,prov-48386eb3,0
sin-f3c4bd5d,SIN-2026-0666,8,0.03670094145576343,0.75,0,0.23965673963833015,11,VERDE,RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.04 | Anomalía=0.24,CHOQUE,QUITO,prov-89589486,0
sin-eebc88f9,SIN-2026-0667,26,0.12227845943421883,0.75,0,0.6779116708114654,35,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.12 | Anomalía=0.68,ROBO,QUITO,prov-7d13740f,0
sin-49e37c34,SIN-2026-0668,8,0.213576536142282,0.75,0,0.244181322044281,15,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.21 | Anomalía=0.24,DAÑOS,CUENCA,prov-0ac26afb,0
sin-f9e11b5d,SIN-2026-0669,8,0.05130998590783996,0.75,0,0.09656198478198312,10,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.05 | Anomalía=0.10,CHOQUE,CUENCA,prov-0aa23277,0
sin-e812f816,SIN-2026-0670,12,0.3992305619437364,0.75,0,0.346998469903425,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.40 | Anomalía=0.35,ROBO,CUENCA,prov-b0d3cc8d,0
sin-02724b70,SIN-2026-0671,16,0.9705494274924639,0.75,1,0.7793443791248107,43,AMARILLO,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.97 (alerta) | Anomalía=0.78,ROBO,MANTA,prov-d3fcaebd,1
sin-639886fd,SIN-2026-0672,22,0.25005719558336853,0.75,0,0.6522532979275972,34,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.25 | Anomalía=0.65,ROBO,QUITO,prov-5526123f,0
sin-bf143119,SIN-2026-0673,22,0.15055563792454996,0.75,0,0.5357931949509229,30,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.15 | Anomalía=0.54,CHOQUE,CUENCA,prov-5ddd5177,0
sin-481ad71d,SIN-2026-0674,8,0.023765565505432292,0.75,0,0.41994594732294704,13,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.02 | Anomalía=0.42,DAÑOS,CUENCA,prov-7d13740f,0
sin-de4c3337,SIN-2026-0675,11,0.3127353008029208,0.75,0,0.316954046901692,20,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.31 | Anomalía=0.32,ROBO,QUITO,prov-ea7fe3bc,1
sin-243f8e9c,SIN-2026-0676,11,0.08038502700401917,0.75,0,0.1491369530593921,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.08 | Anomalía=0.15,DAÑOS,QUITO,prov-b0d3cc8d,0
sin-603a88de,SIN-2026-0677,23,0.8909917618474572,0.75,1,0.35712519410186416,44,AMARILLO,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.89 (alerta) | Anomalía=0.36,CHOQUE,MANTA,prov-1f044dba,1
sin-8dac080d,SIN-2026-0678,20,0.9747659710970427,0.75,1,0.6136002475577661,46,AMARILLO,Borde de vigencia 11–30d (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.97 (alerta) | Anomalía=0.61,DAÑOS,GUAYAQUIL,prov-5ddd5177,1
sin-f84c95b9,SIN-2026-0679,8,0.13184266879761197,0.75,0,0.1596760783725753,12,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.13 | Anomalía=0.16,DAÑOS,MANTA,prov-7d784f3a,0
sin-46a67c89,SIN-2026-0680,12,0.4240782544276836,0.75,0,0.3698152859529823,24,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.42 | Anomalía=0.37,CHOQUE,GUAYAQUIL,prov-5526123f,0
sin-43b21a57,SIN-2026-0681,15,0.4107490372347799,0.75,0,0.021046225324035002,23,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.41 | Anomalía=0.02,CHOQUE,GUAYAQUIL,prov-5526123f,0
sin-61a9c707,SIN-2026-0682,11,0.13431428513884433,0.75,0,0.3141244016794941,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.13 | Anomalía=0.31,CHOQUE,CUENCA,prov-013f1a2d,0
sin-81cca507,SIN-2026-0683,20,0.9768283198332693,0.75,1,0.45703961345860034,44,AMARILLO,Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.98 (alerta) | Anomalía=0.46,DAÑOS,GUAYAQUIL,prov-b6b79676,1
sin-7967f798,SIN-2026-0684,15,0.49595705956183717,0.75,0,0.18244725987845714,27,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.50 | Anomalía=0.18,DAÑOS,CUENCA,prov-b0d3cc8d,0
sin-a9a25e5f,SIN-2026-0685,26,0.9908289819029205,0.75,1,0.6975088231031165,53,AMARILLO,RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.99 (alerta) | Anomalía=0.70,ROBO,MANTA,prov-0776898a,1
sin-6087ce8e,SIN-2026-0686,16,0.9359619388245307,0.75,1,0.3999498139415207,39,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.94 (alerta) | Anomalía=0.40,CHOQUE,CUENCA,prov-0ac26afb,1
sin-6c9acc87,SIN-2026-0687,8,0.046538100517628245,0.75,0,0.4036967049040662,13,VERDE,RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.05 | Anomalía=0.40,ROBO,QUITO,prov-d14b04f5,0
sin-0ccf6ee7,SIN-2026-0688,16,0.7187589366408116,0.75,0,0.19242385977721888,32,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.72 | Anomalía=0.19,ROBO,GUAYAQUIL,prov-d8cc4eb4,0
sin-cbfc56c3,SIN-2026-0689,25,0.22740030986328744,0.75,0,0.5658529830335379,35,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.23 | Anomalía=0.57,ROBO,CUENCA,prov-b6b79676,1
sin-51907c17,SIN-2026-0690,8,0.28848121984314234,0.75,0,0.0873435218754773,15,VERDE,RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.29 | Anomalía=0.09,DAÑOS,QUITO,prov-ea7fe3bc,0
sin-ae5dd2e8,SIN-2026-0691,8,0.13425280258539113,0.75,0,0.5624825810096037,16,VERDE,RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.13 | Anomalía=0.56,ROBO,GUAYAQUIL,prov-24e38d8f,0
sin-ccca3772,SIN-2026-0692,19,0.5129109664347666,0.75,0,0.14367717977610572,31,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.51 | Anomalía=0.14,ROBO,GUAYAQUIL,prov-e093cb82,0
sin-815c9cd1,SIN-2026-0693,12,0.2717356948449284,0.75,0,0.1416870999580747,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.27 | Anomalía=0.14,CHOQUE,MANTA,prov-7d13740f,0
sin-c0bb12d0,SIN-2026-0694,8,0.06653568522196249,0.75,0,0.20340090140527353,11,VERDE,RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.07 | Anomalía=0.20,DAÑOS,CUENCA,prov-5ddd5177,0
sin-f4384a89,SIN-2026-0695,12,0.3890335385685718,0.75,0,0.018136618195264503,20,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.39 | Anomalía=0.02,DAÑOS,QUITO,prov-e093cb82,0
sin-104c8f5b,SIN-2026-0696,8,0.02155616560903048,0.75,0,0.13833626700229326,10,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.02 | Anomalía=0.14,ROBO,GUAYAQUIL,prov-7d784f3a,0
sin-7c5b69b0,SIN-2026-0697,16,0.6839195896506136,0.75,0,0.1173874908442957,31,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.68 | Anomalía=0.12,ROBO,CUENCA,prov-43287921,0
sin-ca3becfb,SIN-2026-0698,11,0.05339113811643798,0.75,0,0.11828143234370475,13,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.05 | Anomalía=0.12,CHOQUE,MANTA,prov-b0d3cc8d,0
sin-edd78521,SIN-2026-0699,11,0.21476285545702542,0.75,0,0.15173037174200346,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.21 | Anomalía=0.15,DAÑOS,QUITO,prov-3b49193b,0
sin-00f146e9,SIN-2026-0700,15,0.6449324051860224,0.75,0,0.05894429316777832,28,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.64 | Anomalía=0.06,DAÑOS,MANTA,prov-a0a6b95e,0
sin-0eba8f47,SIN-2026-0701,21,0.04827847009377574,0.75,0,0.658849432034855,29,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.05 | Anomalía=0.66,CHOQUE,QUITO,prov-57a6ab33,0
sin-4a0de47c,SIN-2026-0702,12,0.3571939129359606,0.75,0,0.1592362449525219,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.36 | Anomalía=0.16,CHOQUE,QUITO,prov-d3fcaebd,0
